Timestamp,bat_vlt_sel,cell_temp,frame,isc,prt_11,prt_22,sc_x_pos,sc_y_pos,sc_z_pos,spss_1,spss_2,str_sts_01,str_sts_02,str_sts_03,str_sts_04,str_sts_05,str_sts_06,str_sts_07,str_sts_08,str_sts_09,str_sts_10,str_sts_11,str_sts_12,str_sts_13,str_sts_14,str_sts_15,str_sts_16,str_sts_17,str_sts_18,str_sts_19,str_sts_20,str_sts_21,str_sts_22,str_sts_23,str_sts_24,str_sts_25,str_sts_26,str_sts_27,str_sts_28,voc_sel,sags,sun_ang,ecl,pre_ecl,post_ecl,sun_lit,PL,Sidereal (rad),lon,lat,alt,sum_str,exp_sags,pred_cur,diff_sags,sags_error_per,exp_isc,diff_isc,isc_ratio,isc_error_per,sp11_sum_str,sp12_sum_str,sp21_sum_str,sp22_sum_str,gradient,shunt_str_no
2024-06-10 00:00:00,41.483078500000005,86.7216129032,29.0,0.5103326,71.502,57.1375,-7065.524916724328,89.59739070561113,-847.04124505,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319926,60.11966,-3.269,False,False,True,False,False,4.517610814008874,179.2734754655262,-6.83565983613363,745.6810320604809,17.0,60.30022105112512,37.55458455032768,-0.18056105112511744,-0.3003361148834132,0.5103161893865359,1.6410613464135082e-05,1.0000321577363318,0.0032156702245036044,1.5,7.0,1.5,7.0,,
2024-06-10 00:00:30,41.542603,86.7216129032,29.0,0.5103326,71.502,56.299,-7041.543444694044,131.4543613382075,-1027.2530466,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319926,59.97012,-3.269,False,False,True,False,False,4.5197984487480705,178.93050360614924,-8.298597715454305,746.2932463386305,17.0,60.28545042531661,37.539813924519166,-0.3153304253166098,-0.5258125635176482,0.5103161893865359,1.6410613464135082e-05,1.0000321577363318,0.0032156702245036044,1.0,7.0,2.0,7.0,,
2024-06-10 00:01:00,41.463237,85.1181935484,29.0,0.5103326,72.354,56.299,-7011.845435178541,173.3473375585868,-1207.0070704999998,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.04489,-3.269,False,False,True,False,False,4.521986083487203,178.58381816382297,-9.764150830944955,746.0844996044407,16.5,60.29971879830358,36.31141472840483,-0.25482879830357774,-0.42439714404269496,0.5097668670236658,0.0005657329763342211,1.001109787655752,0.11085573924421468,1.0,7.0,1.5,7.0,,
2024-06-10 00:01:30,41.483078500000005,85.1181935484,29.0,0.5103326,71.502,56.299,-6965.459222834435,223.69776421068605,-1445.3566336,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,True,False,False,4.524173718226336,178.16056147031995,-11.716835381148027,746.353347486247,16.0,60.3297263950108,35.073760310784074,-0.2100663950107986,-0.3494138107414423,0.5097668670236658,0.0005657329763342211,1.001109787655752,0.11085573924421468,1.0,7.0,1.0,7.0,,
2024-06-10 00:02:00,41.50292,85.1181935484,29.0,0.5087403,71.502,56.299,-6910.57172137816,273.3922415356101,-1681.8750860999999,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,True,False,False,4.526361352965469,177.73447728780508,-13.668258857790153,746.5451273095032,16.0,60.32693628001273,35.070970195786,-0.2072762800127279,-0.3447728746515331,0.5097668670236658,-0.0010265670236657698,0.9979862029290771,-0.20178606327546092,1.0,7.0,1.0,7.0,,
2024-06-10 00:02:30,41.5227615,85.1181935484,29.0,0.507148,71.502,55.462,-6847.364547336535,322.49775551559264,-1916.562428,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,True,False,False,4.528548987704665,177.30347118471272,-15.620349062061463,746.8379854317509,16.0,60.31852022707573,35.06255414284901,-0.19886022707572693,-0.33077403810288836,0.5097668670236658,-0.0026188670236657607,0.9948626182024024,-0.5163910778837264,1.0,7.0,1.0,7.0,,
2024-06-10 00:03:00,41.50292,85.1181935484,29.0,0.507148,71.502,54.625,-6775.84083873005,370.96034803993643,-2148.96088165,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,True,False,False,4.530736622443799,176.86632763840348,-17.571755572123216,747.1221907524041,15.5,60.341991504366845,33.81836340581216,-0.22233150436684213,-0.36981497295034954,0.5097668670236658,-0.0026188670236657607,0.9948626182024024,-0.5163910778837264,0.5,7.0,1.0,7.0,,
2024-06-10 00:03:30,41.463237,85.1181935484,29.0,0.507148,71.502,54.625,-6716.684340686286,410.4768962463754,-2321.5430557,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,True,False,False,4.532924257182931,176.5028310261132,-19.034158494951708,747.4199071311696,16.0,60.31986242264551,35.06389633841878,-0.20020242264550347,-0.3330065782898697,0.5097668670236658,-0.0026188670236657607,0.9948626182024024,-0.5163910778837264,1.0,7.0,1.0,7.0,,
2024-06-10 00:04:00,41.5227615,85.1181935484,29.0,0.507148,73.206,54.625,-6652.569963179703,449.66927044781755,-2492.4467117,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,False,True,False,4.535111891922128,176.13307020320158,-20.496058118247827,747.3692077926116,15.0,60.352063174215225,32.56077306133256,-0.2324031742152215,-0.38656767888444726,0.5097668670236658,-0.0026188670236657607,0.9948626182024024,-0.5163910778837264,0.0,7.0,1.0,7.0,11.912193548399998,6.0
2024-06-10 00:04:30,41.5227615,85.1181935484,29.0,0.507148,72.354,54.625,-6560.493055526879,495.9843639466651,-2717.82590805,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.11966,-3.269,False,False,False,True,False,4.53729952666126,175.676566734324,-22.44516423101632,747.4722579612398,15.5,60.33245926610112,33.80883116754643,-0.21279926610111488,-0.35395953021210513,0.5097668670236658,-0.0026188670236657607,0.9948626182024024,-0.5163910778837264,0.5,7.0,1.0,7.0,12.764193548400002,6.0
2024-06-10 00:05:00,41.463237,85.1181935484,29.0,0.5087403,71.502,54.625,-6460.689268252082,541.2045799182476,-2940.00066085,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.19443,-3.269,False,False,False,True,False,4.539487161400394,175.21157741465586,-24.39294391320236,747.7788351676263,15.0,60.37328787296474,32.58199776008208,-0.1788578729647412,-0.29713359353139684,0.5097668670236658,-0.0010265670236657698,0.9979862029290771,-0.20178606327546092,0.0,7.0,1.0,7.0,13.616193548400005,6.0
2024-06-10 00:05:30,41.50292,85.1181935484,29.0,0.5103326,72.354,54.625,-6352.863775075314,585.3316546572203,-3158.81837755,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.2692,-3.269,False,False,False,True,False,4.541674796139526,174.73582078681375,-26.34140558858754,747.9623424313422,15.0,60.36191903218418,32.57062891930151,-0.09271903218418487,-0.15384148484497034,0.5097668670236658,0.0005657329763342211,1.001109787655752,0.11085573924421468,0.0,7.0,1.0,7.0,12.764193548400002,6.0
2024-06-10 00:06:00,41.50292,85.1181935484,29.0,0.5103326,73.206,54.625,-6237.348834729693,628.4127698840532,-3373.6686879500003,-3.419,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.2692,-3.419,False,False,False,True,False,4.543862430878723,174.24686479719918,-28.287246469116635,748.063387237923,15.0,60.34469110633793,32.557651899566224,-0.07549110633793532,-0.12525652628197376,0.5096888939939365,0.0006437060060635602,1.0012629390470322,0.12613460438615134,0.0,7.0,1.0,7.0,11.912193548399998,6.0
2024-06-10 00:06:30,41.50292,85.1181935484,29.0,0.5103326,73.206,54.625,-6145.724492485137,663.0854864534238,-3532.5175325,-3.269,-3.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.41874,-3.269,False,False,False,True,False,4.546050065617856,173.84196304516152,-29.746930736374356,748.571055709519,15.0,60.353922734590164,32.56263262170751,0.06481726540983601,0.10728006808787474,0.5097668670236658,0.0005657329763342211,1.001109787655752,0.11085573924421468,0.0,7.0,1.0,7.0,11.912193548399998,6.0
2024-06-10 00:07:00,41.5227615,85.1181935484,29.0,0.5103326,71.502,53.789500000000004,-6049.287939310361,697.054517474657,-3688.4671186,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3298672,60.49351,-3.269,False,False,False,True,False,4.548237700356989,173.4268440136895,-31.20444875577347,748.3089031177042,15.0,60.36010854443744,32.56881843155478,0.1334014555625629,0.2205219296459453,0.5097668670236658,0.0005657329763342211,1.001109787655752,0.11085573924421468,0.0,7.0,1.0,7.0,13.616193548400005,6.0
2024-06-10 00:07:30,41.542603,84.31648387095001,29.0,0.5135172,72.354,52.954,-5915.234349344865,736.731715215868,-3892.9411356,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3348378,60.64305,-3.269,False,False,False,True,False,4.550425335096122,172.90047377105776,-33.147563573519825,748.5338129066367,15.0,60.320228777574464,32.54421304788681,0.3228212224255387,0.5323301226200507,0.5094922058422137,0.0040249941577863435,1.0079000112496967,0.7838090248557095,0.0,7.0,1.0,7.0,11.96248387095001,6.0
2024-06-10 00:08:00,41.463237,83.5147741935,29.0,0.5135172,71.502,52.954,-5774.068312524003,774.7847058688285,-4092.6847835500002,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3398084,60.86736,-3.269,False,False,False,True,False,4.552612969835319,172.3575017550902,-35.088354554123256,748.706802646001,14.5,60.33736475807795,31.310349977547798,0.5299952419220446,0.8707380144662832,0.5092175446607615,0.004299655339238484,1.0084436512141444,0.8372952920055032,0.0,7.0,0.5,7.0,12.012774193500007,6.5
2024-06-10 00:08:30,41.50292,83.5147741935,29.0,0.5167018,69.8,51.287,-5625.671866724557,811.3419740810089,-4287.69806245,-3.269,-3.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3398084,61.0169,-3.269,False,False,False,True,False,4.554800604574451,171.79331244455153,-37.02949593651477,748.7481995994285,14.0,60.35906273863937,30.065774524071703,0.6578372613606263,1.0781230468290364,0.5092175446607615,0.007484255339238466,1.0146975598498367,1.4484670537703692,0.0,7.0,0.0,7.0,13.714774193500006,7.0
2024-06-10 00:09:00,41.463237,83.5147741935,29.0,0.5167018,69.8,51.287,-5509.795566086444,840.7481264099995,-4430.6772818,-3.269,-3.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3398084,61.16644,-3.269,False,False,False,True,False,4.556988239313584,171.32407361558685,-38.482731374331394,749.0846741865644,14.0,60.361363219078854,30.068075004511183,0.8050767809211479,1.3162066991656665,0.5092175446607615,0.007484255339238466,1.0146975598498367,1.4484670537703692,0.0,7.0,0.0,7.0,13.714774193500006,7.0
2024-06-10 00:09:30,41.463237,83.5147741935,29.0,0.5167018,69.8,50.454499999999996,-5389.710840823225,869.0501329763565,-4570.4520575999995,-3.419,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3398084,61.24121,-3.419,False,False,False,True,False,4.559175874052717,170.84032682031204,-39.93548387969444,748.9201605168082,14.0,60.34250618789298,30.053851580598263,0.8987038121070228,1.4674821286304152,0.5091396556544,0.007562144345599986,1.01485278992044,1.4635413202740897,0.0,7.0,0.0,7.0,13.714774193500006,7.0
2024-06-10 00:10:00,41.463237,83.5147741935,29.0,0.5182941,69.8,49.622,-5224.8103381264455,901.166602212497,-4752.18978465,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3398084,61.31598,-3.269,False,False,False,True,False,4.5613635087919135,170.2140016299336,-41.870148700861655,748.9755662268963,14.5,60.31800509748202,31.29099031695186,0.9979749025179814,1.6275934960478187,0.5092175446607615,0.009076555339238457,1.017824514167683,1.7512364773665101,0.0,7.0,0.5,7.0,13.714774193500006,6.5
2024-06-10 00:10:30,41.463237,82.7130645161,29.0,0.5198864,68.102,49.622,-5053.767320955638,931.4637339649488,-4928.434179899999,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344779,61.31598,-3.269,False,False,False,True,False,4.563551143531046,169.5569698456031,-43.80241609443877,749.2283873242177,14.5,60.313648416879126,31.302602309688233,1.0023315831208777,1.63469878997429,0.5089428834793264,0.010943516520673602,1.021502445315395,2.104982265485999,0.0,7.0,0.5,7.0,14.6110645161,6.5
2024-06-10 00:11:00,41.463237,81.9113548387,29.0,0.5198864,68.102,47.96,-4876.462757264256,960.074880362067,-5098.7274657,-3.269,-3.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.46552,-3.269,False,False,False,True,False,4.5657387782701795,168.86209268885315,-45.7320549186978,749.2987696002674,14.0,60.28796002498575,30.02799773738693,1.1775599750142476,1.9158057639701862,0.5086682222978914,0.011218177702108534,1.022054017157649,2.1578132649956863,0.0,7.0,0.0,7.0,13.809354838700003,7.0
2024-06-10 00:11:30,41.483078500000005,81.9113548387,29.0,0.5198864,67.254,47.1305,-4693.314384453884,986.5914264827426,-5262.9170495,-3.419,-3.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.46552,-3.419,False,False,False,True,False,4.567926413009312,168.12858276785406,-47.65831377121378,749.3130846928898,14.0,60.278114279906816,30.022780502106666,1.1874057200931816,1.9318240862408413,0.5085904173148976,0.011295982685102346,1.022210372630966,2.1727790311695685,0.0,7.0,0.0,7.0,14.657354838700002,7.0
2024-06-10 00:12:00,41.463237,81.9113548387,29.0,0.5198864,66.406,46.301,-4551.829524728895,1007.8715215327877,-5382.2444236,-3.569,-3.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.61506,-3.569,False,False,False,True,False,4.5701140477485085,167.51493552953687,-49.101033315589724,749.639863206381,14.0,60.26960115315321,30.019103251821782,1.345458846846789,2.1836525791694252,0.5085091265101301,0.011377273489869832,1.0223737842582128,2.188415294162308,0.0,7.0,0.0,7.0,15.5053548387,7.0
2024-06-10 00:12:30,41.50292,81.9113548387,29.0,0.523071,66.406,46.301,-4407.060974293486,1027.6035006313173,-5497.6043914,-3.569,-3.5389999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.7646,-3.569,False,False,False,True,False,4.572301682487642,166.8747410000496,-50.54095252643997,749.5203061286857,14.0,60.26784359364576,30.017345692314336,1.496756406354244,2.42332405027191,0.5085091265101301,0.014561873489869814,1.0286364053872683,2.7839191027355397,0.0,7.0,0.0,7.0,15.5053548387,7.0
2024-06-10 00:13:00,41.50292,81.9113548387,29.0,0.523071,65.56,45.473,-4210.168379642903,1049.0020314872672,-5645.92435,-3.7190000000000003,-3.689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.83937,-3.7190000000000003,False,False,False,True,False,4.574489317226774,166.0091079752444,-52.45777236607808,749.5607091669608,14.0,60.258034978601984,30.012580287264758,1.5813350213980186,2.5571654779115933,0.508424350440747,0.014646649559252989,1.0288079230401848,2.8001264759952265,0.0,7.0,0.0,7.0,16.351354838700004,7.0
2024-06-10 00:13:30,41.50292,81.9113548387,29.0,0.523071,64.714,44.645,-4008.4001115240017,1068.1978570023398,-5787.68282895,-4.019,-3.839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.91414,-4.019,False,False,False,True,False,4.576676951965907,165.07804266665474,-54.36913900386346,749.7858164877207,14.0,60.23693951609301,30.002193105637442,1.6772004839069936,2.7089134790647074,0.5082443448562003,0.01482665514379966,1.0291722973287476,2.834539698014163,0.0,7.0,0.0,7.0,17.197354838700008,7.0
2024-06-10 00:14:00,41.50292,81.9113548387,29.0,0.523071,64.714,44.645,-3801.636924518974,1085.3307980117784,-5922.26945805,-4.169,-3.989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3497496,61.988910000000004,-4.169,False,False,False,True,False,4.578864586705103,164.06646505007382,-56.27412282896578,749.6503762458951,14.0,60.22565309394881,29.996571680987348,1.763256906051197,2.8444715450734606,0.5081491165747748,0.014921883425225158,1.0293651665200314,2.8527453109090657,0.0,7.0,0.0,7.0,17.197354838700008,7.0
2024-06-10 00:14:30,41.483078500000005,81.1096451613,29.0,0.523071,65.56,42.992,-3590.494620204392,1100.2883796151627,-6050.14201495,-4.319,-4.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3547202,61.91414,-4.319,False,False,False,True,False,4.581052221444237,162.96258942581326,-58.17227647984532,749.8499869816169,13.0,60.15554169260735,27.948295044292628,1.7585983073926528,2.8403823543259303,0.5077760779119626,0.0152949220880374,1.0301213916002738,2.924062333418867,0.0,6.0,0.0,7.0,15.549645161299992,7.0
2024-06-10 00:15:00,41.542603,80.3079354839,29.0,0.523071,63.025,42.992,-3428.6939492797483,1111.9139417591896,-6141.5449524,-4.469,-4.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.91414,-4.469,False,False,False,True,False,4.583239856183369,162.03229528207697,-59.59125896171551,750.1564520136708,13.0,60.15073493508751,27.964207798931508,1.7634050649124902,2.8481459403497973,0.5073996674893132,0.015671332510686753,1.030885578991864,2.996023964373241,0.0,6.0,0.0,7.0,17.282935483899998,7.0
2024-06-10 00:15:30,41.50292,80.3079354839,29.0,0.523071,63.025,42.167,-3264.5866873098303,1121.8964148616292,-6228.37011335,-4.469,-4.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.83937,-4.469,False,False,False,True,False,4.585427490922503,161.03438367192481,-61.00323858094309,750.0092033019764,13.0,60.13999460463394,27.954608986139313,1.6993753953660615,2.7480477167960498,0.5073996674893132,0.015671332510686753,1.030885578991864,2.996023964373241,0.0,6.0,0.0,7.0,17.282935483899998,7.0
2024-06-10 00:16:00,41.5227615,80.3079354839,29.0,0.523071,63.025,41.342,-3043.0858537717622,1131.1334329396275,-6337.9315642500005,-4.469,-4.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.7646,-4.469,False,False,False,True,False,4.587615125661699,159.60959494663496,-62.87688139311004,750.040013204255,14.0,60.12233243994917,29.93848129671218,1.6422675600508327,2.658913941077628,0.5073996674893132,0.015671332510686753,1.030885578991864,2.996023964373241,0.0,7.0,0.0,7.0,17.282935483899998,7.0
2024-06-10 00:16:30,41.483078500000005,80.3079354839,29.0,0.523071,62.182,41.342,-2818.1196560617204,1137.6782582133335,-6439.863387650001,-4.469,-4.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.68983,-4.469,False,False,False,True,False,4.589802760400832,158.01601160458443,-64.73646282305423,749.9515281799031,13.5,60.13857156878137,28.953940734995626,1.5512584312186277,2.514609671024588,0.5073996674893132,0.015671332510686753,1.030885578991864,2.996023964373241,0.0,6.5,0.0,7.0,18.125935483899994,7.0
2024-06-10 00:17:00,41.50292,80.3079354839,29.0,0.5214787,61.339,40.5185,-2589.624441466803,1142.1325379018015,-6534.4707686500005,-4.469,-4.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.54029,-4.469,False,False,False,True,False,4.591990395139965,156.20051733043545,-66.58090357400411,750.0904858959339,14.0,60.13576462920495,29.951913485967964,1.4045253707950494,2.2822859151217023,0.5073996674893132,0.014079032510686762,1.0277474216338214,2.6998288732956426,0.0,7.0,0.0,7.0,18.968935483899998,7.0
2024-06-10 00:17:30,41.50292,80.3079354839,29.0,0.5198864,62.182,39.695,-2358.180855517645,1144.09814171243,-6621.2959296,-4.169,-4.138999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.31598,-4.169,False,False,False,True,False,4.594178029879098,154.11913233741308,-68.40368294395645,750.2033598639282,13.5,60.136655060599374,28.94082993758865,1.1793249394006295,1.9233565856741253,0.5076003548059618,0.012286045194038198,1.0242041698310764,2.3632172709342267,0.0,6.5,0.0,7.0,18.125935483899994,7.0
2024-06-10 00:18:00,41.463237,80.3079354839,29.0,0.5198864,61.339,39.695,-2182.2526247061696,1145.5001805614693,-6681.4173943,-4.169,-3.989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.16644,-4.169,False,False,False,True,False,4.596365664618294,152.30428251436277,-69.75208174155037,750.4981273997346,14.0,60.14872078539748,29.952931289654217,1.017719214602522,1.6638522931897328,0.5076003548059618,0.012286045194038198,1.0242041698310764,2.3632172709342267,0.0,7.0,0.0,7.0,18.968935483899998,7.0
2024-06-10 00:18:30,41.50292,80.3079354839,29.0,0.5167018,60.4975,39.695,-2004.6583290562694,1144.9468654385196,-6736.6558974,-4.169,-3.989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3596908,61.0169,-4.169,False,False,False,True,False,4.598553299357427,150.26744835623734,-71.08393279290638,750.2422386060125,13.0,60.164613325689146,27.96642088202557,0.8522866743108537,1.396804285879574,0.5076003548059618,0.009101445194038216,1.0179303365489518,1.761450258938176,0.0,6.0,0.0,7.0,19.810435483899994,7.0
