Timestamp,aol,bat_raw_cur,bat_vlt_sel,cell_temp,frame,isc,load_cur,prt_11,prt_22,q_1,q_2,q_3,q_4,qsunb_4,sada_ang_1,sada_ang_2,sc_x_pos,sc_y_pos,sc_z_pos,spss_1,spss_2,str_sts_01,str_sts_02,str_sts_03,str_sts_04,str_sts_05,str_sts_06,str_sts_07,str_sts_08,str_sts_09,str_sts_10,str_sts_11,str_sts_12,str_sts_13,str_sts_14,str_sts_15,str_sts_16,str_sts_17,str_sts_18,str_sts_19,str_sts_20,str_sts_21,str_sts_22,str_sts_23,str_sts_24,str_sts_25,str_sts_26,str_sts_27,str_sts_28,voc_sel,sags,sun_ang,ecl,pre_ecl,post_ecl,sun_lit,PL,Sidereal (rad),lon,lat,alt,sum_str,exp_sags,pred_cur,diff_sags,sags_error_per,exp_isc,diff_isc,isc_ratio,isc_error_per,sp11_sum_str,sp12_sum_str,sp21_sum_str,sp22_sum_str,gradient,shunt_str_no
2023-03-23 00:00:00,53.7797007,22.82622,38.367963,255.0806451613,29.0,0.25238,22.97568,-72.003,-73.47,0.567817908,0.305927691,-0.338566692,0.685068064,0.685464798,138.9859,249.775,4203.977588177288,-837.8535294763366,5669.57619525,0.631,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761,0.0,0.631,True,False,False,False,False,3.1455761226573324,-11.271373256985905,52.90777986807499,736.7085148800488,0.0,0.0,0.0,0.0,,0.25238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2023-03-23 00:00:30,55.2628998,22.9436,38.32828,255.0806451613,29.0,0.25238,22.97568,-72.003,-73.47,0.564491446,0.313358824,-0.347325358,0.680063112,0.680490364,138.9859,251.938,4052.1927075760063,-862.1454887107211,5775.3228324,0.631,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761,0.0,0.631,True,False,False,False,False,3.1477637573965924,-12.011164929876326,54.34646399343223,736.5955429017749,0.0,0.0,0.0,0.0,,0.25238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2023-03-23 00:01:00,56.7460989,22.82622,38.348121500000005,255.0806451613,29.0,0.25238,22.27888,-72.7365,-74.202,0.561012394,0.320713662,-0.35605350599999996,0.6749666059999999,0.6753785990000001,136.0577,252.659,3897.5809118527736,-885.1439789483511,5876.9494707,0.631,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761,0.0,0.631,True,False,False,False,False,3.1499513921358524,-12.79490213305667,55.780963338758305,736.2605066276155,0.0,0.0,0.0,0.0,,0.25238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2023-03-23 00:01:30,58.7236977,23.765259999999998,38.248914,244.65841935485,29.0,0.25238,24.78736,-73.47,-74.934,0.556297363,0.33040312699999996,-0.367619828,0.667977984,0.668405236,133.86155000000002,254.101,3688.067486035201,-911.0121022687107,6006.50054565,0.631,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3407178,0.0,0.631,True,False,False,False,False,3.1521390268751124,-13.875223530943089,57.68795980501601,736.0270603764993,0.0,0.0,0.0,0.0,,0.25238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2023-03-23 00:02:00,60.7012965,26.112859999999998,38.1497065,65.0754516129,29.0,0.25238,25.90224,-74.934,-76.397,0.5514144830000001,0.33997052,-0.379094596,0.660775736,0.661218247,132.39745,256.985,3474.049302751396,-934.8432916372205,6128.87977075,0.631,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4541322,0.0,0.631,True,False,False,False,False,3.1543266616138643,-15.061142304020196,59.587213268507035,735.7656343920016,0.0,0.0,0.0,0.0,,0.25238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2023-03-23 00:02:30,62.6788953,5.80612,38.9830495,-44.758774193549996,29.0,0.37180250000000004,26.45968,-75.66550000000001,-76.397,0.5463332359999999,0.349385323,-0.39047781000000004,0.6533751210000001,0.653817632,129.46925,258.427,3255.6893386554184,-956.6105982970629,6244.087146,-0.419,-0.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1351044,51.96973,-0.419,False,False,True,False,False,3.1565142963531243,-16.37423104769652,61.47834186325462,735.563247692322,28.0,57.7534261442892,57.7534261442892,-5.783696144289202,-11.128970930365044,0.4840609932749811,-0.11225849327498105,0.7680901893881579,-30.193044230466725,7.0,7.0,7.0,7.0,,
2023-03-23 00:03:00,64.66198743000001,-14.50062,39.5386115,-33.5348387097,29.0,0.4991865,25.3448,-73.4685,-71.2675,0.541129917,0.358662795,-0.401738952,0.6458066570000001,0.646279686,128.00515000000001,261.311,3033.605776429381,-976.4488519400606,6351.8174863,-0.269,-0.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0655159999999997,59.07288,-0.269,False,False,True,False,False,3.1587019310923843,-17.842188833729292,63.35581781882658,735.4619710871057,18.0,58.30315379151788,39.012854055738664,0.769726208482119,1.3030111423078052,0.48806920583563823,0.011117294164361746,1.0227781102176432,2.227082295767563,2.0,7.0,2.0,7.0,,
2023-03-23 00:03:30,66.15067986,-14.14848,39.637819,-23.9143225806,29.0,0.5007788,26.59904,-67.592,-64.641,0.5371168,0.365544604,-0.41016192,0.639992978,0.640481266,125.809,262.032,2863.8757706270353,-991.447818791852,6427.8085762,-0.269,-0.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0058688,59.5215,-0.269,False,False,True,False,False,3.1608895658316443,-19.095389417833562,64.75667643291571,735.4390730690138,18.0,58.735425507506605,39.306436632020535,0.7860744924933982,1.3206563888567966,0.4914982948148901,0.009280505185109866,1.0188820699542918,1.8532144701632471,2.0,7.0,2.0,7.0,,
2023-03-23 00:04:00,67.63387896,-14.85276,39.717185,-15.09551612905,29.0,0.5055556999999999,26.59904,-57.9625,-55.7315,0.5329816110000001,0.37238063600000004,-0.418539111,0.634072486,0.634545515,125.07695,263.474,2692.2778849520023,-1005.0592378309041,6499.06929705,-0.269,-0.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9511922,59.89535,-0.269,False,False,True,False,False,3.163077200570396,-20.471199179702175,66.1459229304237,735.0823249670311,18.0,59.10122348763357,39.545102900751345,0.7941265123664323,1.3258567023423893,0.49464162637915976,0.010914073620840181,1.0220646080693463,2.158827132369427,2.0,7.0,2.0,7.0,,
2023-03-23 00:04:30,69.61147776,-13.67896,39.796551,-3.8715806451500003,29.0,0.5087403,26.18096,-45.2425,-45.9975,0.527335781,0.381337669,-0.429632404,0.626000475,0.626488763,122.8808,265.637,2461.5367889391255,-1019.1201363935619,6587.57297605,-0.269,-0.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8816037999999997,60.34397,-0.269,False,False,True,False,False,3.1652648353096557,-22.490427373860992,67.98047538902439,734.9050746887851,18.0,59.521992782080424,39.804068198874276,0.8219772179195743,1.36215303355012,0.49864223018826903,0.010098069811731003,1.0202511323758485,1.9849164321621469,2.0,7.0,2.0,7.0,,
