Timestamp,aol,bat_raw_cur,bat_vlt_sel,cell_temp,frame,isc,load_cur,pan_pps,prt_11,prt_12,prt_21,prt_22,q_1,q_2,q_3,q_4,qsunb_4,sc_x_pos,sc_y_pos,sc_z_pos,str_sts_01,str_sts_02,str_sts_03,str_sts_04,str_sts_05,str_sts_06,str_sts_07,str_sts_08,str_sts_09,str_sts_10,str_sts_11,str_sts_12,str_sts_13,str_sts_14,str_sts_15,str_sts_16,str_sts_17,str_sts_18,str_sts_19,str_sts_20,str_sts_21,str_sts_22,str_sts_23,str_sts_24,str_sts_25,str_sts_26,str_sts_27,str_sts_28,str_sts_29,str_sts_30,voc_sel,sags,sun_ang,ecl,pre_ecl,post_ecl,sun_lit,PL,Sidereal (rad),lon,lat,alt,sum_str,exp_sags,pred_cur,diff_sags,sags_error_per,exp_isc,diff_isc,isc_ratio,isc_error_per,sp11_sum_str,sp12_sum_str,sp21_sum_str,sp22_sum_str,gradient,shunt_str_no
2023-12-21 16:58:30,158.83414362,16.095263,39.571732,51.9873573109,29.0,0.535212559,21.5202599,0.0,42.39,38.83,43.83,42.04,-0.45075086,0.109132368,0.39642882,0.792277798,0.989912366,-2513.4624018119,-5913.779414196216,2470.4733845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.523675224,56.6360798,16.508095620159395,False,False,False,True,False,6.014951227661444,-113.02636310431515,21.029980506758047,513.2950945333441,18.0,55.36668897589402,35.94220190708593,1.269390824105976,2.2413112429189987,0.5234511903525444,0.011761368647455583,1.0224688927338847,2.1975135765555875,7.0,2.0,7.0,2.0,9.597357310900001,0.0
2023-12-21 17:00:00,164.01984714,15.615634,39.571732,53.4954181513,29.0,0.5322059025,22.0224851,0.0,44.18,42.39,45.62,47.42,-0.459204346,0.074372366,0.371312506,0.803569458,0.987806624,-2710.8085217829557,-6042.3090576915365,1885.4335478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.514702262,56.128294999999994,18.139830282867706,False,False,False,True,False,6.021514131878844,-114.16280940654875,15.891633847518333,514.6983127059793,18.0,54.993126411464274,35.720280531583704,1.13516858853572,2.022453360708213,0.5193493634364178,0.012856539063582195,1.024755087747703,2.415707718232643,7.0,2.0,7.0,2.0,9.315418151300001,0.0
2023-12-21 17:01:00,169.20555066,15.615634,39.571732,55.0034789916,29.0,0.5261925895,21.855076699999998,0.0,44.18,47.77,45.62,52.85,-0.469000624,0.038055946,0.34271714,0.813091074,0.985670364,-2874.0255178171587,-6125.716106311899,1284.829271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5057292999999996,55.747456400000004,19.659559140114453,False,False,False,True,False,6.025889401357237,-115.13473945536421,10.751508439567697,516.3221754039942,18.0,54.634998566426134,35.516411735768095,1.1124578335738704,1.9955311065526395,0.5151772688435835,0.011015320656416527,1.021381612354797,2.0934009479083566,7.0,2.0,7.0,2.0,10.823478991599998,0.0
2023-12-21 17:02:30,174.39125418,12.737860000000001,39.571732,56.511539831899995,29.0,0.5201792765,21.3528515,0.0,45.97,49.57,45.62,56.5,-0.480109176,0.000183108,0.310184952,0.820506948,0.983564622,-3027.5298224984604,-6151.194242281481,673.5435157000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496756338,54.858833,21.050971447821922,False,False,False,True,False,6.032452305574635,-116.20575151369802,5.610912479735889,517.8887565365658,17.0,54.223273655274944,33.24921848294635,0.6355593447250527,1.158536027780709,0.5110746471414526,0.00910462935854739,1.0178146762111395,1.7502868279965762,7.0,1.0,7.0,2.0,10.541539831899996,0.0
2023-12-21 17:04:00,179.57695769999998,13.697118,39.571732,58.019600672299994,29.0,0.511159307,20.1809927,0.0,45.97,51.38,45.62,58.33,-0.49240793,-0.03906304,0.273227654,0.8254203459999999,0.981580952,-3156.650466640024,-6124.385048206809,57.0696137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487783376,54.097155799999996,22.28426344870647,False,False,False,True,False,6.0390152097920335,-117.26763117659402,0.4745657864777423,519.2678705581302,17.0,53.83262395803455,33.015478984679525,0.264531841965443,0.48899399248165837,0.5072365385024961,0.003922768497503948,1.007733607892454,0.7674258188756696,7.0,1.0,7.0,2.0,12.049600672299995,0.0
2023-12-21 17:05:30,184.76266122,10.819344000000001,39.571732,58.019600672299994,29.0,0.505145994,20.1809927,0.0,45.97,53.2,45.62,58.33,-0.5055611879999999,-0.07928576400000001,0.231540066,0.82734298,0.979810908,-3259.272362313763,-6046.450303502847,-560.0146585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487783376,53.335478599999995,23.327316932832304,False,False,False,True,False,6.04557811400956,-118.3263977104023,-4.660928667836522,520.7366477693331,16.0,53.42452193578439,30.789181173649155,-0.08904333578439605,-0.16694953925921283,0.5033684806661659,0.0017775133338341353,1.0035312368614773,0.35188111059911426,7.0,1.0,7.0,1.0,12.049600672299995,0.0
2023-12-21 17:06:30,189.93737808,9.380457,39.571732,58.019600672299994,29.0,0.5021393375,21.5202599,0.0,45.97,51.38,45.62,58.33,-0.5190501439999999,-0.119996776,0.18509167,0.825786562,0.978346044,-3320.78698484953,-5925.348479275061,-1172.5211542000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487783376,52.8276938,24.16080490601962,False,False,False,True,False,6.049953383487825,-119.2679016725509,-9.793949045596271,521.9084323411562,16.0,53.08373840324656,30.592783610430615,-0.25604460324655776,-0.4846787448566565,0.5001576014145779,0.00198173608542207,1.0039622232668606,0.3946586011939505,7.0,1.0,7.0,1.0,12.049600672299995,0.0
2023-12-21 17:08:00,195.11209494,9.860086,39.571732,59.52766151260001,29.0,0.499132681,21.018034699999998,0.0,44.18,51.38,43.83,58.33,-0.532111848,-0.160311054,0.13412661,0.820445912,0.977277914,-3366.9024004346375,-5748.19910271725,-1775.5669118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478810414,52.573801399999994,24.744540876100757,False,False,False,True,False,6.056516287705224,-120.35885811973723,-14.924367006109186,523.2340079816631,16.0,52.902715239714155,30.49239295173271,-0.3289138397141613,-0.6256230878411645,0.4983503073515585,0.0007823736484415256,1.001569927091245,0.1567466283462063,7.0,1.0,7.0,1.0,15.347661512600013,0.0
2023-12-21 17:09:30,200.2868118,10.339715,39.571732,59.52766151260001,29.0,0.4961260245,20.5158095,0.0,44.18,51.38,43.83,58.33,-0.543952832,-0.199313058,0.07949939,0.811198958,0.976637036,-3382.79871139651,-5524.091512578067,-2363.9637846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478810414,52.319909,25.066610437651917,False,False,False,True,False,6.06307919192275,-121.48213401632589,-20.049355715326122,524.4505970286873,16.0,52.764822589581385,30.412913536471095,-0.4449135895813825,-0.8503714897160515,0.497051341045882,-0.0009253165458820156,0.9981383883927665,-0.18650836686395508,7.0,1.0,7.0,1.0,15.347661512600013,0.0
2023-12-21 17:11:00,205.46152866,9.860086,39.61118281,59.52766151260001,29.0,0.4961260245,18.6743171,0.0,44.18,51.38,43.83,58.33,-0.55374911,-0.235934658,0.02243073,0.798228808,0.976545482,-3368.193528177479,-5254.988780727433,-2932.828811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478810414,52.319909,25.11332834394065,False,False,False,True,False,6.069642096140148,-122.65790636254532,-25.167502567543554,525.457029769671,15.0,52.74548005661565,28.45066938641914,-0.4255710566156452,-0.8134017523150607,0.4968616137623836,-0.0007355892623835958,0.9985195288949502,-0.14826661494424304,7.0,0.0,7.0,1.0,15.347661512600013,0.0
2023-12-21 17:12:00,210.63624552,7.461941,39.571732,59.52766151260001,29.0,0.4961260245,19.1765423,0.0,44.18,53.2,45.62,60.17,-0.560737732,-0.269260314,-0.035675542000000005,0.782145822,0.976942216,-3311.5385886789295,-4950.938752874971,-3478.1945846999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478810414,52.4468552,24.879103403872904,False,False,False,True,False,6.074017365618414,-123.7774102340087,-30.282685402709014,526.5299874712555,14.0,52.8689180890578,26.572602522518576,-0.42206288905779843,-0.8047439402196958,0.497809504497258,-0.0016834799972580416,0.9966182244773366,-0.3393250734941121,7.0,0.0,7.0,0.0,15.347661512600013,0.0
2023-12-21 17:13:30,215.79997572,6.502683,39.571732,61.0357223529,29.0,0.5021393375,20.5158095,0.0,44.18,53.2,43.83,60.17,-0.5645524820000001,-0.298679666,-0.093324044,0.7637434679999999,0.977827238,-3235.4842444923715,-4600.2427195191285,-3994.8729590000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469837452,52.954640000000005,24.377803983657287,False,False,False,True,False,6.080580269835941,-125.11983304618258,-35.386645427067855,527.5216773883185,14.0,53.12213287205074,26.692668836914798,-0.1674928720507367,-0.31629498765497543,0.5003162440049995,0.0018230934950004274,1.0036438822781502,0.363065260745565,7.0,0.0,7.0,0.0,16.855722352900003,0.0
2023-12-21 17:15:00,220.96370592,6.502683,39.571732,61.0357223529,29.0,0.5081526505,20.6832179,0.0,44.18,51.38,45.62,60.17,-0.565010252,-0.323887534,-0.149202502,0.74402884,0.979139512,-3128.110299648067,-4213.700619087863,-4478.8965276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469837452,53.7163172,23.628112543618784,False,False,False,True,False,6.087143174053339,-126.58895644451847,-40.47963624691737,528.337726116406,14.0,53.43255463536283,26.848648743591703,0.283762564637172,0.5282613913769427,0.5032398662746811,0.0049127842253189336,1.009762311284451,0.9667929942872419,7.0,0.0,7.0,0.0,16.855722352900003,0.0
2023-12-21 17:16:00,226.12743612,6.502683,39.571732,61.0357223529,29.0,0.51717262,20.013584299999998,0.0,42.39,51.38,45.62,60.17,-0.562202596,-0.344914436,-0.202456412,0.723825924,0.980787484,-2981.7315844365858,-3801.16180532845,-4926.2978842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469837452,54.6049406,22.65211509001213,False,False,False,True,False,6.091518443531605,-128.11157287006415,-45.55897091895405,528.8525459453085,13.0,53.84621544231385,25.556616277378588,0.7587251576861505,1.3894807857114497,0.5069168621204596,0.010255757879540361,1.0202316368736286,1.9830434719340637,7.0,0.0,6.0,0.0,18.645722352900002,1.0
2023-12-21 17:17:30,231.29116632,5.063796,39.571732,61.0357223529,29.0,0.5261925895,19.8461759,0.0,42.39,51.38,45.62,60.17,-0.55649573,-0.362065552,-0.25244489600000003,0.70389767,0.9826796,-2815.192341463514,-3352.8993051752363,-5334.0251778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469837452,55.36661779999999,21.485677244650702,False,False,False,True,False,6.0980813477491305,-130.0178026143638,-50.62166561432581,529.6569446309768,12.0,54.30218852338257,24.254137619067194,1.0644292766174246,1.9225109261007176,0.5111183003529708,0.01507428914702924,1.0294927595756582,2.864785526788427,6.0,0.0,6.0,0.0,18.645722352900002,1.0
2023-12-21 17:19:00,236.45489652,6.982311999999999,39.571732,62.5437831933,29.0,0.529199246,18.5069087,0.0,44.18,53.2,45.62,60.17,-0.548133798,-0.375798652,-0.2990764,0.684701848,0.984724306,-2619.532157578364,-2880.148451818895,-5698.1110021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46086449,55.747456400000004,20.150410338859956,False,False,False,True,False,6.10464425196653,-132.28692397322712,-55.65721901503439,530.13561824103,11.0,54.824149196019654,22.431258279448294,0.9233072039803503,1.6562319854657086,0.5161892350574565,0.013010010942543504,1.0252039563380189,2.4584333860792205,6.0,0.0,5.0,0.0,18.3637831933,2.0
2023-12-21 17:20:30,241.61862672,4.104538,39.571732,64.05184403359999,29.0,0.535212559,19.343950699999997,0.0,45.97,53.2,47.42,62.02,-0.53757457,-0.386632542,-0.342320406,0.666574156,0.986860566,-2396.7845975359355,-2386.6556667436244,-6015.8086912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.451891528,56.38218739999999,18.679635686797724,False,False,False,True,False,6.111207156184055,-135.1213235842687,-60.65296810475869,530.4966411425867,11.0,55.365459332055934,22.644090184035598,1.016728067944058,1.8032788631113985,0.521407121870844,0.01380543712915594,1.0264772699682756,2.5794307134627497,6.0,0.0,5.0,0.0,18.081844033599992,2.0
2023-12-21 17:21:30,246.77137026,4.584167,39.571732,65.55990487390001,29.0,0.5442325285,19.5113591,0.0,45.97,55.02,47.42,62.02,-0.52506219,-0.395024992,-0.38239054,0.6496061479999999,0.988966308,-2143.5067670748376,-1882.104982496697,-6284.6767643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.442918566,57.39775699999999,17.09091298633288,False,False,False,True,False,6.115582425662321,-138.7152667717654,-65.5873256386286,530.7463338902016,11.0,55.904131753702224,22.854477096184066,1.4936252462977677,2.6022362621204307,0.5266250243898191,0.01760750411018097,1.0334346134245749,3.2352906502502394,6.0,0.0,5.0,0.0,19.58990487390001,2.0
2023-12-21 17:23:00,251.93510046,5.063796,39.571732,67.0679657143,29.0,0.553252498,19.0091339,0.0,45.97,53.2,49.22,62.02,-0.510962874,-0.401494808,-0.419530946,0.633797824,0.991011014,-1871.9072695185023,-1360.2632870401926,-6502.5789257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4339456040000003,58.2863804,15.41416054870362,False,False,False,True,False,6.12214532987972,-143.9951312498056,-70.41186106889661,531.0204085980049,11.0,56.422448407424746,23.05516112969735,1.863931992575253,3.1978859894605036,0.5316729486600354,0.021579549339964532,1.0405880144821191,3.900488369772265,6.0,0.0,5.0,0.0,21.097965714300003,2.0
2023-12-21 17:24:30,257.087844,4.104538,39.571732,68.5760265546,29.0,0.5622724675,18.5069087,0.0,45.97,53.2,49.22,62.02,-0.495398694,-0.40634717,-0.454046804,0.619088148,0.99290313,-1578.2453089815635,-831.3649609161047,-6667.6840648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424972642,59.17500379999999,13.653803131622368,False,False,False,True,False,6.128708234097245,-152.22129209574425,-75.02226793774041,531.1762322871182,10.0,56.932080693728565,21.132836922622182,2.2429231062714265,3.7903218626771373,0.5364649335430428,0.02580753395695723,1.0481066558936356,4.5898626464325725,5.0,0.0,5.0,0.0,22.606026554600007,2.0
